,S21
6.78661866186619,(-0.9858104466386749+0.1669826901838914j)
6.78676867686769,(-0.9858098154709241+0.166986381489887j)
6.78691869186919,(-0.9858091842917316+0.1669900727770887j)
6.78706870687069,(-0.9858085531010956+0.1669937640455091j)
6.787218721872191,(-0.9858079218990146+0.1669974552951608j)
6.78736873687369,(-0.9858072906854867+0.1670011465260564j)
6.78751875187519,(-0.9858066594605104+0.1670048377382085j)
6.78766876687669,(-0.9858060282240834+0.1670085289316295j)
6.78781878187819,(-0.9858053969762046+0.1670122201063322j)
6.78796879687969,(-0.9858047657168718+0.1670159112623289j)
6.78811881188119,(-0.9858041344460836+0.1670196023996323j)
6.78826882688269,(-0.9858035031638381+0.1670232935182549j)
6.78841884188419,(-0.9858028718701339+0.1670269846182091j)
6.78856885688569,(-0.9858022405649687+0.1670306756995073j)
6.78871887188719,(-0.985801609248341+0.1670343667621622j)
6.78886888688869,(-0.9858009779202496+0.1670380578061863j)
6.789018901890189,(-0.9858003465806919+0.1670417488315917j)
6.789168916891689,(-0.9857997152296668+0.1670454398383911j)
6.789318931893191,(-0.9857990838671722+0.1670491308265969j)
6.789468946894692,(-0.9857984524932067+0.1670528217962215j)
6.789618961896191,(-0.9857978211077686+0.1670565127472772j)
6.789768976897691,(-0.9857971897108558+0.1670602036797764j)
6.78991899189919,(-0.9857965583024669+0.1670638945937316j)
6.79006900690069,(-0.9857959268826003+0.167067585489155j)
6.79021902190219,(-0.985795295451254+0.1670712763660591j)
6.79036903690369,(-0.9857946640084266+0.1670749672244561j)
6.79051905190519,(-0.985794032554116+0.1670786580643585j)
6.79066906690669,(-0.9857934010883208+0.1670823488857783j)
6.79081908190819,(-0.9857927696110396+0.1670860396887281j)
6.79096909690969,(-0.9857921381222698+0.16708973047322j)
6.79111911191119,(-0.9857915066220103+0.1670934212392664j)
6.79126912691269,(-0.9857908751102596+0.1670971119868794j)
6.79141914191419,(-0.9857902435870155+0.1671008027160714j)
6.79156915691569,(-0.9857896120522767+0.1671044934268545j)
6.79171917191719,(-0.9857889805060414+0.167108184119241j)
6.79186918691869,(-0.9857883489483078+0.1671118747932431j)
6.79201920192019,(-0.9857877173790743+0.167115565448873j)
6.79216921692169,(-0.9857870857983392+0.1671192560861428j)
6.79231923192319,(-0.9857864542061011+0.1671229467050649j)
6.79246924692469,(-0.9857858226023576+0.1671266373056511j)
6.79261926192619,(-0.9857851909871078+0.1671303278879138j)
6.792769276927691,(-0.9857845593603498+0.1671340184518651j)
6.79291929192919,(-0.9857839277220817+0.1671377089975171j)
6.79306930693069,(-0.9857832960723018+0.1671413995248819j)
6.79321932193219,(-0.9857826644110088+0.1671450900339716j)
6.79336933693369,(-0.9857820327382005+0.1671487805247983j)
6.79351935193519,(-0.9857814010538759+0.167152470997374j)
6.79366936693669,(-0.9857807693580328+0.1671561614517108j)
6.7938193819381905,(-0.9857801376506696+0.1671598518878208j)
6.79396939693969,(-0.9857795059317852+0.1671635423057161j)
6.79411941194119,(-0.9857788742013769+0.1671672327054084j)
6.79426942694269,(-0.985778242459444+0.1671709230869101j)
6.79441944194419,(-0.9857776107059846+0.1671746134502329j)
6.79456945694569,(-0.9857769789409966+0.167178303795389j)
6.79471947194719,(-0.9857763471644788+0.1671819941223902j)
6.79486948694869,(-0.9857757153764292+0.1671856844312486j)
6.7950195019502,(-0.9857750835768465+0.1671893747219763j)
6.7951695169517,(-0.985774451765729+0.1671930649945849j)
6.7953195319532,(-0.9857738199430751+0.1671967552490864j)
6.795469546954701,(-0.9857731881088828+0.1672004454854927j)
6.795619561956199,(-0.9857725562631506+0.1672041357038158j)
6.795769576957699,(-0.9857719244058771+0.1672078259040676j)
6.7959195919591995,(-0.9857712925370603+0.1672115160862599j)
6.7960696069607,(-0.985770660656699+0.1672152062504046j)
6.7962196219622,(-0.9857700287647911+0.1672188963965136j)
6.7963696369637,(-0.9857693968613352+0.1672225865245987j)
6.7965196519652,(-0.9857687649463298+0.1672262766346717j)
6.7966696669667,(-0.9857681330197728+0.1672299667267444j)
6.7968196819682,(-0.9857675010816632+0.1672336568008287j)
6.7969696969697,(-0.9857668691319991+0.1672373468569363j)
6.7971197119712,(-0.9857662371707787+0.1672410368950791j)
6.7972697269727,(-0.9857656051980004+0.1672447269152687j)
6.7974197419742,(-0.9857649732136627+0.167248416917517j)
6.7975697569757,(-0.9857643412177639+0.1672521069018357j)
6.797719771977201,(-0.9857637092103027+0.1672557968682365j)
6.7978697869787,(-0.9857630771912769+0.1672594868167312j)
6.7980198019802,(-0.9857624451606853+0.1672631767473313j)
6.7981698169817,(-0.9857618131185261+0.1672668666600488j)
6.7983198319832,(-0.9857611810647979+0.1672705565548953j)
6.7984698469847,(-0.9857605489994988+0.1672742464318823j)
6.7986198619862,(-0.9857599169226275+0.1672779362910216j)
6.7987698769877,(-0.9857592848341821+0.1672816261323249j)
6.7989198919892,(-0.9857586527341612+0.1672853159558037j)
6.7990699069907,(-0.9857580206225629+0.1672890057614697j)
6.7992199219922,(-0.9857573884993861+0.1672926955493346j)
6.7993699369937,(-0.9857567563646287+0.1672963853194098j)
6.7995199519952,(-0.9857561242182893+0.1673000750717071j)
6.7996699669967,(-0.9857554920603665+0.167303764806238j)
6.7998199819982,(-0.9857548598908582+0.167307454523014j)
6.7999699969997,(-0.9857542277097634+0.1673111442220468j)
6.8001200120012,(-0.9857535955170799+0.1673148339033478j)
6.8002700270027,(-0.9857529633128068+0.1673185235669286j)
6.8004200420042,(-0.9857523310969417+0.1673222132128008j)
6.8005700570057,(-0.9857516988694838+0.1673259028409758j)
6.8007200720072,(-0.9857510666304311+0.1673295924514651j)
6.8008700870087,(-0.9857504343797819+0.1673332820442803j)
6.8010201020102,(-0.9857498021175346+0.1673369716194327j)
6.8011701170117,(-0.9857491698436881+0.1673406611769339j)
6.8013201320132,(-0.9857485375582403+0.1673443507167953j)
6.8014701470147,(-0.9857479052611899+0.1673480402390284j)
6.8016201620162,(-0.9857472729525353+0.1673517297436446j)
6.8017701770177,(-0.9857466406322749+0.1673554192306553j)
6.8019201920192,(-0.9857460083004069+0.1673591087000718j)
6.802070207020701,(-0.98574537595693+0.1673627981519058j)
6.8022202220222,(-0.9857447436018426+0.1673664875861684j)
6.8023702370237,(-0.985744111235143+0.1673701770028711j)
6.8025202520252,(-0.9857434788568298+0.1673738664020253j)
6.8026702670267,(-0.9857428464669012+0.1673775557836422j)
6.8028202820282,(-0.9857422140653559+0.1673812451477333j)
6.8029702970297,(-0.9857415816521922+0.1673849344943097j)
6.8031203120312,(-0.9857409492274083+0.167388623823383j)
6.8032703270327,(-0.9857403167910032+0.1673923131349644j)
6.8034203420342,(-0.9857396843429749+0.1673960024290651j)
6.8035703570357,(-0.9857390518833218+0.1673996917056964j)
6.8037203720372,(-0.9857384194120428+0.1674033809648698j)
6.803870387038699,(-0.9857377869291358+0.1674070702065963j)
6.804020402040199,(-0.9857371544345995+0.1674107594308871j)
6.804170417041701,(-0.9857365219284323+0.1674144486377537j)
6.804320432043199,(-0.9857358894106327+0.1674181378272072j)
6.804470447044701,(-0.9857352568811995+0.1674218269992588j)
6.804620462046201,(-0.9857346243401305+0.1674255161539197j)
6.8047704770477,(-0.9857339917874243+0.1674292052912012j)
6.80492049204921,(-0.9857333592230794+0.1674328944111145j)
6.80507050705071,(-0.9857327266470945+0.1674365835136704j)
6.80522052205221,(-0.9857320940594682+0.1674402725988804j)
6.80537053705371,(-0.9857314614601984+0.1674439616667557j)
6.80552055205521,(-0.9857308288492839+0.1674476507173071j)
6.80567056705671,(-0.9857301962267232+0.1674513397505461j)
6.80582058205821,(-0.9857295635925145+0.1674550287664835j)
6.805970597059711,(-0.9857289309466564+0.1674587177651307j)
6.80612061206121,(-0.9857282982891474+0.1674624067464985j)
6.80627062706271,(-0.9857276656199861+0.1674660957105982j)
6.80642064206421,(-0.9857270329391707+0.1674697846574408j)
6.80657065706571,(-0.9857264002466999+0.1674734735870373j)
6.80672067206721,(-0.9857257675425721+0.1674771624993989j)
6.80687068706871,(-0.9857251348267857+0.1674808513945364j)
6.8070207020702105,(-0.9857245020993393+0.1674845402724611j)
6.80717071707171,(-0.9857238693602309+0.1674882291331838j)
6.80732073207321,(-0.9857232366094597+0.1674919179767158j)
6.80747074707471,(-0.9857226038470239+0.1674956068030677j)
6.80762076207621,(-0.9857219710729219+0.1674992956122507j)
6.80777077707771,(-0.9857213382871522+0.1675029844042757j)
6.80792079207921,(-0.9857207054897134+0.1675066731791538j)
6.80807080708071,(-0.9857200726806039+0.1675103619368958j)
6.80822082208221,(-0.9857194398598222+0.1675140506775127j)
6.80837083708371,(-0.9857188070273668+0.1675177394010155j)
6.80852085208521,(-0.985718174183236+0.1675214281074149j)
6.80867086708671,(-0.9857175413274286+0.1675251167967221j)
6.80882088208821,(-0.9857169084599429+0.1675288054689477j)
6.80897089708971,(-0.9857162755807776+0.1675324941241028j)
6.80912091209121,(-0.985715642689931+0.1675361827621982j)
6.80927092709271,(-0.9857150097874015+0.1675398713832448j)
6.80942094209421,(-0.9857143768731881+0.1675435599872534j)
6.80957095709571,(-0.9857137439472886+0.1675472485742349j)
6.80972097209721,(-0.9857131110097018+0.1675509371442j)
6.80987098709871,(-0.9857124780604267+0.1675546256971597j)
6.81002100210021,(-0.9857118450994611+0.1675583142331247j)
6.81017101710171,(-0.9857112121268036+0.1675620027521058j)
6.810321032103208,(-0.9857105791424533+0.1675656912541139j)
6.810471047104709,(-0.985709946146408+0.1675693797391596j)
6.810621062106209,(-0.9857093131386665+0.1675730682072537j)
6.8107710771077095,(-0.9857086801192276+0.1675767566584072j)
6.81092109210921,(-0.9857080470880892+0.1675804450926306j)
6.81107110711071,(-0.9857074140452503+0.1675841335099347j)
6.81122112211221,(-0.9857067809907094+0.1675878219103302j)
6.81137113711371,(-0.9857061479244651+0.1675915102938279j)
6.81152115211521,(-0.9857055148465151+0.1675951986604383j)
6.81167116711671,(-0.985704881756859+0.1675988870101724j)
6.81182118211821,(-0.9857042486554948+0.1676025753430407j)
6.81197119711971,(-0.9857036155424207+0.1676062636590538j)
6.81212121212121,(-0.9857029824176362+0.1676099519582226j)
6.81227122712271,(-0.985702349281139+0.1676136402405575j)
6.81242124212421,(-0.9857017161329279+0.1676173285060693j)
6.812571257125709,(-0.9857010829730013+0.1676210167547685j)
6.81272127212721,(-0.9857004498013578+0.1676247049866658j)
6.81287128712871,(-0.9856998166179961+0.1676283932017719j)
6.81302130213021,(-0.9856991834229144+0.1676320814000972j)
6.81317131713171,(-0.9856985502161119+0.1676357695816525j)
6.81332133213321,(-0.9856979169975862+0.1676394577464482j)
6.81347134713471,(-0.9856972837673366+0.167643145894495j)
6.81362136213621,(-0.9856966505253614+0.1676468340258034j)
6.81377137713771,(-0.9856960172716589+0.1676505221403838j)
6.81392139213921,(-0.9856953840062279+0.1676542102382469j)
6.81407140714071,(-0.985694750729067+0.1676578983194033j)
6.81422142214221,(-0.9856941174401745+0.1676615863838635j)
6.81437143714371,(-0.9856934841395494+0.1676652744316379j)
6.81452145214521,(-0.9856928508271896+0.1676689624627369j)
6.81467146714671,(-0.985692217503094+0.1676726504771712j)
6.81482148214821,(-0.9856915841672613+0.1676763384749511j)
6.81497149714972,(-0.98569095081969+0.1676800264560875j)
6.81512151215121,(-0.9856903174603785+0.16768371442059j)
6.815271527152719,(-0.9856896840893253+0.16768740236847j)
6.81542154215421,(-0.9856890507065291+0.167691090299737j)
6.81557155715572,(-0.9856884173119885+0.1676947782144024j)
6.81572157215722,(-0.9856877839057019+0.1676984661124758j)
6.81587158715872,(-0.985687150487668+0.167702153993968j)
6.81602160216022,(-0.985686517057885+0.1677058418588892j)
6.81617161716172,(-0.9856858836163523+0.16770952970725j)
6.81632163216322,(-0.9856852501630677+0.1677132175390607j)
6.81647164716472,(-0.9856846166980303+0.1677169053543316j)
6.81662166216622,(-0.985683983221238+0.167720593153073j)
6.81677167716772,(-0.98568334973269+0.1677242809352954j)
6.81692169216922,(-0.9856827162323846+0.167727968701009j)
6.8170717071707205,(-0.9856820827203204+0.1677316564502243j)
6.817221722172221,(-0.9856814491964958+0.1677353441829513j)
6.817371737173721,(-0.9856808156609098+0.1677390318992007j)
6.817521752175219,(-0.9856801821135606+0.1677427195989824j)
6.81767176717672,(-0.9856795485544472+0.1677464072823069j)
6.81782178217822,(-0.9856789149835676+0.1677500949491845j)
6.81797179717972,(-0.9856782814009207+0.1677537825996253j)
6.81812181218122,(-0.9856776478065052+0.1677574702336398j)
6.81827182718272,(-0.9856770142003194+0.1677611578512379j)
6.81842184218422,(-0.9856763805823621+0.1677648454524301j)
6.81857185718572,(-0.985675746952632+0.1677685330372266j)
6.81872187218722,(-0.9856751133111272+0.1677722206056375j)
6.81887188718872,(-0.9856744796578468+0.1677759081576731j)
6.81902190219022,(-0.9856738459927892+0.1677795956933434j)
6.81917191719172,(-0.9856732123159531+0.1677832832126588j)
6.81932193219322,(-0.9856725786273367+0.1677869707156295j)
6.81947194719472,(-0.9856719449269388+0.1677906582022654j)
6.81962196219622,(-0.9856713112147586+0.1677943456725769j)
6.81977197719772,(-0.9856706774907937+0.1677980331265741j)
6.81992199219922,(-0.9856700437550433+0.167801720564267j)
6.82007200720072,(-0.985669410007506+0.1678054079856658j)
6.82022202220222,(-0.9856687762481801+0.1678090953907806j)
6.82037203720372,(-0.9856681424770645+0.1678127827796216j)
6.82052205220522,(-0.9856675086941576+0.1678164701521989j)
6.82067206720672,(-0.9856668748994583+0.1678201575085223j)
6.8208220822082195,(-0.9856662410929649+0.1678238448486022j)
6.82097209720972,(-0.9856656072746762+0.1678275321724484j)
6.82112211221122,(-0.9856649734445906+0.1678312194800712j)
6.82127212721272,(-0.9856643396027068+0.1678349067714805j)
6.82142214221422,(-0.9856637057490234+0.1678385940466864j)
6.82157215721572,(-0.9856630718835391+0.1678422813056988j)
6.82172217221722,(-0.9856624380062528+0.1678459685485279j)
6.821872187218719,(-0.9856618041171625+0.1678496557751836j)
6.82202220222022,(-0.9856611702162671+0.1678533429856758j)
6.82217221722172,(-0.9856605363035654+0.1678570301800147j)
6.82232223222322,(-0.9856599023790559+0.1678607173582101j)
6.82247224722472,(-0.985659268442737+0.1678644045202721j)
6.82262226222622,(-0.9856586344946074+0.1678680916662105j)
6.82277227722772,(-0.9856580005346661+0.1678717787960354j)
6.82292229222922,(-0.9856573665629114+0.1678754659097566j)
6.82307230723072,(-0.985656732579342+0.1678791530073841j)
6.82322232223222,(-0.9856560985839566+0.1678828400889279j)
6.82337233723372,(-0.9856554645767537+0.1678865271543978j)
6.82352235223522,(-0.985654830557732+0.1678902142038037j)
6.82367236723672,(-0.9856541965268899+0.1678939012371555j)
6.82382238223822,(-0.9856535624842263+0.167897588254463j)
6.82397239723972,(-0.9856529284297402+0.1679012752557363j)
6.824122412241221,(-0.9856522943634294+0.1679049622409851j)
6.82427242724272,(-0.985651660285293+0.1679086492102192j)
6.82442244224422,(-0.9856510261953297+0.1679123361634486j)
6.82457245724572,(-0.9856503920935381+0.167916023100683j)
6.82472247224722,(-0.9856497579799168+0.1679197100219322j)
6.82487248724872,(-0.9856491238544643+0.1679233969272061j)
6.82502250225023,(-0.9856484897171796+0.1679270838165149j)
6.82517251725173,(-0.9856478555680608+0.1679307706898676j)
6.82532253225323,(-0.985647221407107+0.1679344575472743j)
6.82547254725473,(-0.9856465872343169+0.1679381443887449j)
6.82562256225623,(-0.9856459530496889+0.1679418312142891j)
6.825772577257729,(-0.9856453188532219+0.1679455180239167j)
6.82592259225923,(-0.9856446846449141+0.1679492048176373j)
6.82607260726073,(-0.9856440504247644+0.1679528915954608j)
6.82622262226223,(-0.9856434161927717+0.1679565783573968j)
6.82637263726373,(-0.9856427819489343+0.1679602651034552j)
6.82652265226523,(-0.9856421476932511+0.1679639518336455j)
6.82667266726673,(-0.9856415134257207+0.1679676385479776j)
6.82682268226823,(-0.9856408791463417+0.167971325246461j)
6.82697269726973,(-0.9856402448551126+0.1679750119291055j)
6.82712271227123,(-0.9856396105520326+0.1679786985959207j)
6.82727272727273,(-0.9856389762370997+0.1679823852469163j)
6.82742274227423,(-0.9856383419103132+0.167986071882102j)
6.82757275727573,(-0.9856377075716712+0.1679897585014874j)
6.82772277227723,(-0.9856370732211728+0.1679934451050822j)
6.82787278727873,(-0.9856364388588164+0.1679971316928958j)
6.82802280228023,(-0.9856358044846008+0.168000818264938j)
6.82817281728173,(-0.9856351700985245+0.1680045048212184j)
6.82832283228323,(-0.9856345357005863+0.1680081913617466j)
6.82847284728473,(-0.985633901290785+0.1680118778865321j)
6.82862286228623,(-0.9856332668691193+0.1680155643955847j)
6.82877287728773,(-0.9856326324355876+0.1680192508889137j)
6.82892289228923,(-0.9856319979901887+0.1680229373665288j)
6.829072907290731,(-0.9856313635329215+0.1680266238284396j)
6.82922292229223,(-0.9856307290637842+0.1680303102746555j)
6.82937293729373,(-0.985630094582776+0.168033996705186j)
6.82952295229523,(-0.9856294600898952+0.1680376831200409j)
6.82967296729673,(-0.9856288255851406+0.1680413695192294j)
6.82982298229823,(-0.9856281910685111+0.1680450559027613j)
6.82997299729973,(-0.9856275565400051+0.1680487422706458j)
6.830123012301229,(-0.9856269219996213+0.1680524286228926j)
6.83027302730273,(-0.9856262874473586+0.1680561149595111j)
6.83042304230423,(-0.9856256528832157+0.1680598012805108j)
6.83057305730573,(-0.9856250183071911+0.1680634875859012j)
6.83072307230723,(-0.9856243837192834+0.1680671738756916j)
6.83087308730873,(-0.9856237491194916+0.1680708601498915j)
6.83102310231023,(-0.9856231145078144+0.1680745464085104j)
6.83117311731173,(-0.9856224798842502+0.1680782326515578j)
6.83132313231323,(-0.9856218452487979+0.1680819188790429j)
6.83147314731473,(-0.985621210601456+0.1680856050909753j)
6.83162316231623,(-0.9856205759422236+0.1680892912873642j)
6.83177317731773,(-0.9856199412710991+0.1680929774682192j)
6.8319231923192305,(-0.985619306588081+0.1680966636335495j)
6.832073207320731,(-0.9856186718931685+0.1681003497833646j)
6.832223222322231,(-0.9856180371863602+0.1681040359176738j)
6.83237323732373,(-0.9856174024676545+0.1681077220364865j)
6.83252325232523,(-0.9856167677370504+0.1681114081398119j)
6.83267326732673,(-0.9856161329945464+0.1681150942276595j)
6.83282328232823,(-0.9856154982401415+0.1681187803000386j)
6.83297329732973,(-0.9856148634738342+0.1681224663569584j)
6.83312331233123,(-0.9856142286956231+0.1681261523984284j)
6.83327332733273,(-0.9856135939055071+0.1681298384244577j)
6.83342334233423,(-0.9856129591034849+0.1681335244350557j)
6.83357335733573,(-0.9856123242895551+0.1681372104302317j)
6.83372337233723,(-0.9856116894637167+0.1681408964099949j)
6.83387338733873,(-0.9856110546259681+0.1681445823743546j)
6.83402340234023,(-0.9856104197763084+0.1681482683233201j)
6.83417341734173,(-0.9856097849147356+0.1681519542569005j)
6.83432343234323,(-0.9856091500412493+0.1681556401751052j)
6.83447344734473,(-0.9856085151558477+0.1681593260779434j)
6.834623462346231,(-0.9856078802585296+0.1681630119654243j)
6.83477347734773,(-0.9856072453492939+0.168166697837557j)
6.83492349234924,(-0.9856066104281391+0.1681703836943511j)
6.83507350735073,(-0.9856059754950641+0.1681740695358149j)
6.83522352235224,(-0.9856053405500675+0.1681777553619588j)
6.83537353735373,(-0.9856047055931483+0.1681814411727908j)
6.83552355235524,(-0.9856040706243048+0.1681851269683211j)
6.83567356735673,(-0.9856034356435364+0.1681888127485579j)
6.83582358235824,(-0.9856028006508408+0.1681924985135113j)
6.83597359735974,(-0.9856021656462175+0.1681961842631898j)
6.83612361236124,(-0.9856015306296653+0.1681998699976026j)
6.83627362736274,(-0.9856008956011827+0.168203555716759j)
6.83642364236424,(-0.9856002605607683+0.168207241420668j)
6.83657365736574,(-0.985599625508421+0.1682109271093387j)
6.83672367236724,(-0.98559899044414+0.1682146127827804j)
6.83687368736874,(-0.9855983553679228+0.1682182984410018j)
6.83702370237024,(-0.9855977202797697+0.1682219840840123j)
6.83717371737174,(-0.9855970851796783+0.168225669711821j)
6.837323732373241,(-0.9855964500676477+0.1682293553244367j)
6.83747374737474,(-0.9855958149436769+0.1682330409218687j)
6.83762376237624,(-0.9855951798077642+0.1682367265041259j)
6.83777377737774,(-0.9855945446599086+0.1682404120712174j)
6.83792379237924,(-0.9855939095001087+0.1682440976231522j)
6.838073807380739,(-0.985593274328364+0.1682477831599394j)
6.838223822382239,(-0.985592639144672+0.1682514686815878j)
6.838373837383739,(-0.9855920039490325+0.1682551541881067j)
6.838523852385239,(-0.9855913687414435+0.1682588396795049j)
6.838673867386741,(-0.9855907335219044+0.1682625251557914j)
6.838823882388241,(-0.9855900982904136+0.1682662106169753j)
6.83897389738974,(-0.9855894630469699+0.1682698960630654j)
6.83912391239124,(-0.9855888277915723+0.1682735814940707j)
6.83927392739274,(-0.985588192524219+0.1682772669100003j)
6.83942394239424,(-0.9855875572449092+0.1682809523108629j)
6.839573957395741,(-0.9855869219536418+0.1682846376966677j)
6.83972397239724,(-0.9855862866504154+0.1682883230674234j)
6.83987398739874,(-0.9855856513352286+0.1682920084231392j)
6.84002400240024,(-0.9855850160080801+0.1682956937638236j)
6.84017401740174,(-0.9855843806689691+0.1682993790894859j)
6.84032403240324,(-0.985583745317894+0.1683030644001347j)
6.84047404740474,(-0.9855831099548539+0.1683067496957791j)
6.84062406240624,(-0.9855824745798473+0.1683104349764278j)
6.84077407740774,(-0.985581839192873+0.1683141202420898j)
6.84092409240924,(-0.9855812037939298+0.1683178054927739j)
6.84107410741074,(-0.9855805683830167+0.168321490728489j)
6.84122412241224,(-0.985579932960132+0.1683251759492439j)
6.84137413741374,(-0.9855792975252752+0.1683288611550475j)
6.84152415241524,(-0.9855786620784444+0.1683325463459085j)
6.84167416741674,(-0.9855780266196384+0.1683362315218357j)
6.84182418241824,(-0.9855773911488565+0.1683399166828381j)
6.84197419741974,(-0.9855767556660969+0.1683436018289244j)
6.84212421242124,(-0.9855761201713591+0.1683472869601035j)
6.84227422742274,(-0.9855754846646413+0.1683509720763839j)
6.84242424242424,(-0.9855748491459422+0.1683546571777746j)
6.84257425742574,(-0.9855742136152613+0.1683583422642843j)
6.84272427242724,(-0.9855735780725964+0.1683620273359219j)
6.84287428742874,(-0.9855729425179474+0.1683657123926959j)
6.84302430243024,(-0.9855723069513121+0.1683693974346153j)
6.84317431743174,(-0.98557167137269+0.1683730824616887j)
6.84332433243324,(-0.9855710357820794+0.1683767674739248j)
6.84347434743474,(-0.9855704001794793+0.1683804524713324j)
6.84362436243624,(-0.9855697645648885+0.1683841374539201j)
6.84377437743774,(-0.9855691289383058+0.1683878224216968j)
6.843924392439241,(-0.9855684932997301+0.1683915073746709j)
6.84407440744074,(-0.98556785764916+0.1683951923128514j)
6.84422442244224,(-0.9855672219865945+0.1683988772362468j)
6.84437443744374,(-0.9855665863120323+0.1684025621448659j)
6.84452445244524,(-0.985565950625472+0.1684062470387171j)
6.84467446744674,(-0.9855653149269126+0.1684099319178093j)
6.84482448244824,(-0.9855646792163533+0.1684136167821511j)
6.8449744974497495,(-0.9855640434937921+0.1684173016317513j)
6.84512451245125,(-0.9855634077592281+0.1684209864666182j)
6.84527452745275,(-0.9855627720126606+0.1684246712867604j)
6.84542454245425,(-0.9855621362540881+0.1684283560921868j)
6.84557455745575,(-0.9855615004835092+0.1684320408829059j)
6.84572457245725,(-0.9855608647009229+0.1684357256589263j)
6.84587458745875,(-0.9855602289063278+0.1684394104202564j)
6.84602460246025,(-0.985559593099723+0.168443095166905j)
6.84617461746175,(-0.9855589572811071+0.1684467798988807j)
6.84632463246325,(-0.9855583214504794+0.168450464616192j)
6.84647464746475,(-0.9855576856078381+0.1684541493188474j)
6.84662466246625,(-0.9855570497531821+0.1684578340068555j)
6.84677467746775,(-0.9855564138865107+0.1684615186802249j)
6.84692469246925,(-0.9855557780078223+0.168465203338964j)
6.84707470747075,(-0.9855551421171156+0.1684688879830814j)
6.84722472247225,(-0.9855545062143899+0.1684725726125856j)
6.84737473747375,(-0.9855538702996437+0.1684762572274852j)
6.84752475247525,(-0.985553234372876+0.1684799418277885j)
6.84767476747675,(-0.9855525984340852+0.1684836264135042j)
6.847824782478251,(-0.9855519624832707+0.1684873109846406j)
6.84797479747975,(-0.9855513265204311+0.1684909955412064j)
6.84812481248125,(-0.9855506905455651+0.16849468008321j)
6.84827482748275,(-0.9855500545586718+0.1684983646106597j)
6.84842484248425,(-0.9855494185597498+0.1685020491235642j)
6.84857485748575,(-0.9855487825487979+0.1685057336219317j)
6.84872487248725,(-0.9855481465258151+0.1685094181057708j)
6.84887488748875,(-0.9855475104908004+0.1685131025750899j)
6.84902490249025,(-0.9855468744437522+0.1685167870298974j)
6.84917491749175,(-0.9855462383846695+0.1685204714702016j)
6.84932493249325,(-0.9855456023135512+0.1685241558960112j)
6.84947494749475,(-0.9855449662303963+0.1685278403073343j)
6.84962496249625,(-0.9855443301352032+0.1685315247041796j)
6.84977497749775,(-0.9855436940279714+0.1685352090865552j)
6.84992499249925,(-0.985543057908699+0.1685388934544695j)
6.85007500750075,(-0.9855424217773853+0.168542577807931j)
6.85022502250225,(-0.985541785634029+0.1685462621469481j)
6.85037503750375,(-0.985541149478629+0.168549946471529j)
6.85052505250525,(-0.9855405133111843+0.1685536307816821j)
6.85067506750675,(-0.9855398771316936+0.1685573150774158j)
6.85082508250825,(-0.9855392409401553+0.1685609993587383j)
6.85097509750975,(-0.9855386047365693+0.168564683625658j)
6.85112511251125,(-0.9855379685209333+0.1685683678781832j)
6.85127512751275,(-0.9855373322932471+0.1685720521163223j)
6.85142514251425,(-0.9855366960535088+0.1685757363400834j)
6.85157515751575,(-0.9855360598017178+0.168579420549475j)
6.85172517251725,(-0.9855354235378727+0.1685831047445053j)
6.85187518751875,(-0.9855347872619723+0.1685867889251825j)
6.85202520252025,(-0.9855341509740159+0.168590473091515j)
6.852175217521749,(-0.9855335146740016+0.1685941572435109j)
6.85232523252325,(-0.9855328783619289+0.1685978413811786j)
6.85247524752475,(-0.9855322420377964+0.1686015255045263j)
6.85262526252625,(-0.985531605701603+0.1686052096135622j)
6.85277527752775,(-0.9855309693533478+0.1686088937082945j)
6.852925292529249,(-0.9855303329930291+0.1686125777887315j)
6.853075307530749,(-0.9855296966206464+0.1686162618548815j)
6.853225322532249,(-0.985529060236198+0.1686199459067525j)
6.853375337533749,(-0.9855284238396832+0.1686236299443529j)
6.853525352535251,(-0.9855277874311008+0.1686273139676907j)
6.853675367536751,(-0.9855271510104493+0.1686309979767742j)
6.85382538253825,(-0.985526514577728+0.1686346819716116j)
6.85397539753975,(-0.9855258781329355+0.1686383659522109j)
6.85412541254125,(-0.9855252416760709+0.1686420499185805j)
6.85427542754275,(-0.9855246052071329+0.1686457338707283j)
6.854425442544249,(-0.9855239687261205+0.1686494178086627j)
6.85457545754575,(-0.9855233322330325+0.1686531017323916j)
6.85472547254725,(-0.9855226957278678+0.1686567856419234j)
6.85487548754875,(-0.9855220592106252+0.168660469537266j)
6.85502550255026,(-0.9855214226813035+0.1686641534184278j)
6.85517551755176,(-0.9855207861399019+0.1686678372854165j)
6.85532553255326,(-0.9855201495864192+0.1686715211382404j)
6.85547554755476,(-0.9855195130208539+0.1686752049769076j)
6.85562556255626,(-0.9855188764432056+0.1686788888014261j)
6.85577557755776,(-0.9855182398534723+0.1686825726118041j)
6.85592559255926,(-0.9855176032516536+0.1686862564080497j)
6.85607560756076,(-0.9855169666377481+0.1686899401901709j)
6.85622562256226,(-0.9855163300117548+0.1686936239581757j)
6.85637563756376,(-0.9855156933736723+0.1686973077120722j)
6.85652565256526,(-0.9855150567234997+0.1687009914518684j)
6.85667566756676,(-0.985514420061236+0.1687046751775725j)
6.85682568256826,(-0.9855137833868798+0.1687083588891923j)
