,S21
6.69393809380938,(-0.7738383543240951+0.456885409975368j)
6.6939400940094,(-0.7737816381758025+0.456922845653941j)
6.69394209420942,(-0.7737248962656346+0.4569602872620533j)
6.69394409440944,(-0.7736681285782006+0.4569977347977522j)
6.69394609460946,(-0.7736113350982801+0.4570351882589608j)
6.69394809480948,(-0.7735545158104824+0.4570726476437013j)
6.6939500950095,(-0.7734976706995125+0.4571101129499201j)
6.69395209520952,(-0.7734407997499798+0.457147584175614j)
6.69395409540954,(-0.7733839029465677+0.4571850613187185j)
6.69395609560956,(-0.7733269802738434+0.4572225443772328j)
6.69395809580958,(-0.7732700317165113+0.457260033349053j)
6.6939600960096,(-0.7732130572591065+0.4572975282321742j)
6.693962096209621,(-0.7731560568862916+0.4573350290244948j)
6.69396409640964,(-0.7730990305825898+0.4573725357239917j)
6.69396609660966,(-0.7730419783326212+0.4574100483285659j)
6.69396809680968,(-0.7729849001209308+0.4574475668361547j)
6.6939700970097,(-0.7729277959321063+0.4574850912446548j)
6.69397209720972,(-0.7728706657506502+0.4575226215520058j)
6.693974097409739,(-0.772813509561139+0.4575601577560862j)
6.69397609760976,(-0.7727563273480326+0.4575976998548379j)
6.69397809780978,(-0.7726991190959288+0.4576352478460998j)
6.6939800980098,(-0.7726418847892655+0.4576728017278025j)
6.69398209820982,(-0.7725846244125661+0.457710361497808j)
6.69398409840984,(-0.772527337950311+0.4577479271539936j)
6.69398609860986,(-0.7724700253869381+0.4577854986942517j)
6.69398809880988,(-0.7724126867068951+0.4578230761164547j)
6.6939900990099,(-0.772355321894705+0.4578606594184135j)
6.69399209920992,(-0.7722979309347628+0.4578982485980102j)
6.69399409940994,(-0.7722405138114836+0.4579358436530994j)
6.69399609960996,(-0.772183070509305+0.4579734445815098j)
6.69399809980998,(-0.772125601012578+0.4580110513811126j)
6.69400010001,(-0.7720681053057719+0.4580486640496893j)
6.69400210021002,(-0.7720105833732264+0.4580862825850925j)
6.69400410041004,(-0.7719530351993463+0.4581239069851201j)
6.69400610061006,(-0.7718954607684398+0.4581615372476197j)
6.69400810081008,(-0.7718378600649215+0.4581991733703562j)
6.6940101010101,(-0.7717802330730451+0.4582368153511869j)
6.69401210121012,(-0.771722579777247+0.4582744631878367j)
6.69401410141014,(-0.7716649001617591+0.458312116878151j)
6.69401610161016,(-0.7716071942109425+0.4583497764198776j)
6.69401810181018,(-0.7715494619090499+0.4583874418108221j)
6.694020102010201,(-0.7714917032403883+0.4584251130487416j)
6.69402210221022,(-0.7714339181892318+0.4584627901314018j)
6.69402410241024,(-0.7713761067398652+0.4585004730565477j)
6.69402610261026,(-0.7713182688764983+0.4585381618219609j)
6.69402810281028,(-0.7712604045834047+0.4585758564253674j)
6.6940301030103,(-0.7712025138447719+0.458613556864537j)
6.69403210321032,(-0.7711445966448839+0.4586512631371629j)
6.69403410341034,(-0.7710866529679065+0.4586889752410023j)
6.69403610361036,(-0.7710286827980587+0.4587266931737646j)
6.69403810381038,(-0.7709706861195165+0.458764416933174j)
6.6940401040104,(-0.7709126629164337+0.4588021465169559j)
6.69404210421042,(-0.7708546131729752+0.4588398819228152j)
6.69404410441044,(-0.7707965368733593+0.4588776231484089j)
6.69404610461046,(-0.7707384340016858+0.4589153701914579j)
6.69404810481048,(-0.7706803045420639+0.4589531230496635j)
6.6940501050105,(-0.7706221484786475+0.4589908817206853j)
6.69405210521052,(-0.7705639657955023+0.459028646202226j)
6.69405410541054,(-0.7705057564767919+0.4590664164919117j)
6.69405610561056,(-0.7704475205065604+0.4591041925874336j)
6.69405810581058,(-0.7703892578689056+0.4591419744864333j)
6.6940601060106,(-0.7703309685478605+0.4591797621865824j)
6.69406210621062,(-0.7702726525275339+0.4592175556854894j)
6.69406410641064,(-0.7702143097918813+0.4592553549808488j)
6.69406610661066,(-0.7701559403250328+0.4592931600702285j)
6.69406810681068,(-0.7700975441109333+0.4593309709513037j)
6.6940701070107,(-0.7700391211336577+0.4593687876216508j)
6.69407210721072,(-0.7699806713771506+0.4594066100789186j)
6.694074107410741,(-0.7699221948254101+0.4594444383207065j)
6.694076107610761,(-0.7698636914624345+0.4594822723446014j)
6.694078107810781,(-0.7698051612721888+0.4595201121481973j)
6.694080108010801,(-0.769746604238606+0.4595579577290967j)
6.694082108210821,(-0.7696880203456503+0.4595958090848672j)
6.6940841084108405,(-0.7696294095772427+0.4596336662130918j)
6.69408610861086,(-0.7695707719172817+0.4596715291113534j)
6.69408810881088,(-0.7695121073497208+0.4597093977771871j)
6.6940901090109,(-0.7694534158584145+0.4597472722081781j)
6.69409210921092,(-0.7693946974272934+0.4597851524018484j)
6.69409410941094,(-0.7693359520401895+0.4598230383557705j)
6.69409610961096,(-0.7692771796809782+0.4598609300674751j)
6.69409810981098,(-0.769218380333535+0.4598988275344797j)
6.694100110011,(-0.7691595539817019+0.4599367307543092j)
6.694102110211021,(-0.769100700609288+0.459974639724497j)
6.69410411041104,(-0.7690418202001346+0.4600125544425409j)
6.69410611061106,(-0.7689829127379952+0.4600504749059827j)
6.69410811081108,(-0.7689239782067551+0.4600884011122653j)
6.6941101110111,(-0.768865016590134+0.4601263330589248j)
6.69411211121112,(-0.7688060278719502+0.4601642707434193j)
6.694114111411139,(-0.7687470120359453+0.4602022141632439j)
6.69411611161116,(-0.768687969065849+0.4602401633158866j)
6.69411811181118,(-0.768628898945402+0.4602781181988151j)
6.6941201120112,(-0.7685698016583887+0.4603160788094554j)
6.69412211221122,(-0.768510677188505+0.4603540451452761j)
6.69412411241124,(-0.7684515255194136+0.4603920172037539j)
6.69412611261126,(-0.7683923466348647+0.4604299949822957j)
6.69412811281128,(-0.7683331405184874+0.4604679784783716j)
6.6941301130113,(-0.7682739071540201+0.4605059676893685j)
6.69413211321132,(-0.7682146465250694+0.4605439626127437j)
6.69413411341134,(-0.7681553586153291+0.4605819632458851j)
6.69413611361136,(-0.7680960434083934+0.4606199695862304j)
6.69413811381138,(-0.7680367008879225+0.4606579816311609j)
6.6941401140114,(-0.7679773310374881+0.4606959993781013j)
6.69414211421142,(-0.7679179338407716+0.4607340228243919j)
6.69414411441144,(-0.7678585092812886+0.4607720519674652j)
6.69414611461146,(-0.767799057342687+0.4608100868046557j)
6.69414811481148,(-0.7677395780084705+0.4608481273333755j)
6.6941501150115,(-0.7676800712622307+0.4608861735509669j)
6.69415211521152,(-0.7676205370875256+0.4609242254547799j)
6.69415411541154,(-0.7675609754678914+0.4609622830421642j)
6.69415611561156,(-0.7675013863868183+0.461000346310485j)
6.69415811581158,(-0.7674417698278643+0.4610384152570509j)
6.6941601160115995,(-0.767382125774452+0.461076489879242j)
6.69416211621162,(-0.767322454210183+0.4611145701743107j)
6.69416411641164,(-0.7672627551184573+0.4611526561396239j)
6.69416611661166,(-0.7672030284827752+0.4611907477724708j)
6.69416811681168,(-0.7671432742865921+0.4612288450701546j)
6.6941701170117,(-0.7670834925133065+0.4612669480300011j)
6.69417211721172,(-0.7670236831463625+0.4613050566492933j)
6.69417411741174,(-0.7669638461692586+0.4613431709252651j)
6.69417611761176,(-0.7669039815653363+0.4613812908552359j)
6.69417811781178,(-0.766844089317983+0.4614194164364827j)
6.6941801180118,(-0.7667841694106283+0.4614575476662409j)
6.69418211821182,(-0.7667242218265805+0.4614956845418094j)
6.69418411841184,(-0.7666642465492801+0.4615338270603884j)
6.69418611861186,(-0.7666042435620336+0.4615719752192494j)
6.69418811881188,(-0.7665442128482144+0.4616101290156073j)
6.6941901190119,(-0.7664841543910943+0.4616482884467271j)
6.69419211921192,(-0.7664240681740571+0.4616864535097889j)
6.69419411941194,(-0.7663639541803179+0.4617246242020654j)
6.69419611961196,(-0.7663038123932705+0.4617628005207018j)
6.69419811981198,(-0.7662436427961293+0.4618009824629428j)
6.694200120012,(-0.766183445372209+0.4618391700259553j)
6.69420212021202,(-0.7661232201047232+0.4618773632069563j)
6.69420412041204,(-0.7660629669769403+0.4619155620031131j)
6.69420612061206,(-0.7660026859720954+0.4619537664116006j)
6.69420812081208,(-0.7659423770734344+0.4619919764295723j)
6.6942101210121,(-0.7658820402641122+0.4620301920542247j)
6.69421212121212,(-0.7658216755273961+0.4620684132826693j)
6.69421412141214,(-0.7657612828464296+0.4621066401120815j)
6.69421612161216,(-0.7657008622043661+0.4621448725396159j)
6.694218121812182,(-0.765640413584415+0.462183110562377j)
6.6942201220122,(-0.7655799369697412+0.4622213541774846j)
6.69422212221222,(-0.765519432343463+0.4622596033820712j)
6.69422412241224,(-0.7654588996886871+0.4622978581732644j)
6.694226122612261,(-0.7653983389885312+0.4623361185481692j)
6.694228122812281,(-0.765337750226169+0.4623743845038411j)
6.694230123012299,(-0.7652771333846492+0.4624126560374002j)
6.694232123212321,(-0.7652164884470206+0.4624509331459519j)
6.694234123412341,(-0.7651558153964214+0.4624892158265309j)
6.69423612361236,(-0.7650951142158537+0.4625275040762432j)
6.69423812381238,(-0.7650343848883981+0.4625657978921307j)
6.6942401240124,(-0.7649736273970562+0.4626040972712707j)
6.694242124212421,(-0.7649128417248962+0.462642402210684j)
6.69424412441244,(-0.7648520278549189+0.4626807127074194j)
6.69424612461246,(-0.7647911857700774+0.4627190287585407j)
6.69424812481248,(-0.7647303154533719+0.4627573503610686j)
6.6942501250125,(-0.764669416887834+0.4627956775119879j)
6.69425212521252,(-0.7646084900564059+0.4628340102083264j)
6.694254125412539,(-0.7645475349420051+0.462872348447112j)
6.69425612561256,(-0.7644865515276176+0.4629106922253156j)
6.69425812581258,(-0.7644255397960917+0.4629490415399791j)
6.6942601260126,(-0.7643644997304467+0.4629873963880233j)
6.69426212621262,(-0.7643034313135303+0.4630257567664617j)
6.69426412641264,(-0.7642423345282575+0.4630641226722503j)
6.69426612661266,(-0.7641812093574747+0.4631024941023742j)
6.69426812681268,(-0.7641200557840966+0.463140871053761j)
6.6942701270127,(-0.7640588737909116+0.4631792535234023j)
6.69427212721272,(-0.7639976633608557+0.4632176415081827j)
6.69427412741274,(-0.7639364244766933+0.4632560350050797j)
6.69427612761276,(-0.7638751571212907+0.4632944340109916j)
6.69427812781278,(-0.7638138612774003+0.4633328385228743j)
6.6942801280128,(-0.7637525369278644+0.4633712485376117j)
6.69428212821282,(-0.7636911840554449+0.4634096640521236j)
6.69428412841284,(-0.7636298026429608+0.4634480850632792j)
6.69428612861286,(-0.7635683926731042+0.4634865115680123j)
6.69428812881288,(-0.7635069541286812+0.4635249435631706j)
6.6942901290129,(-0.7634454869923601+0.463563381045673j)
6.69429212921292,(-0.7633839912469575+0.463601824012331j)
6.69429412941294,(-0.7633224668751171+0.4636402724600487j)
6.69429612961296,(-0.7632609138595855+0.4636787263856518j)
6.69429812981298,(-0.7631993321830286+0.4637171857860011j)
6.694300130013,(-0.7631377218280886+0.4637556506579571j)
6.69430213021302,(-0.7630760827774526+0.4637941209983373j)
6.69430413041304,(-0.7630144150138307+0.4638325968039305j)
6.69430613061306,(-0.7629527185198057+0.4638710780715896j)
6.69430813081308,(-0.7628909932779944+0.4639095647981309j)
6.6943101310131,(-0.76282923927107+0.4639480569803207j)
6.69431213121312,(-0.7627674564815445+0.4639865546150113j)
6.69431413141314,(-0.7627056448921141+0.4640250576989249j)
6.69431613161316,(-0.7626438044852883+0.4640635662288843j)
6.69431813181318,(-0.7625819352436811+0.4641020802016333j)
6.6943201320132,(-0.7625200371497901+0.4641405996139721j)
6.69432213221322,(-0.7624581101862281+0.4641791244626146j)
6.69432413241324,(-0.762396154335445+0.4642176547443609j)
6.69432613261326,(-0.7623341695800401+0.464256190455903j)
6.69432813281328,(-0.7622721559024743+0.4642947315940036j)
6.6943301330133,(-0.7622101132852649+0.4643332781553758j)
6.69433213321332,(-0.7621480417108598+0.4643718301367603j)
6.69433413341334,(-0.7620859411617512+0.4644103875348544j)
6.69433613361336,(-0.7620238116203978+0.4644489503463624j)
6.69433813381338,(-0.7619616530692678+0.4644875185679666j)
6.6943401340134,(-0.761899465490748+0.4645260921963844j)
6.69434213421342,(-0.7618372488673063+0.4645646712282687j)
6.69434413441344,(-0.7617750031813276+0.4646032556603072j)
6.69434613461346,(-0.7617127284151622+0.4646418454891949j)
6.69434813481348,(-0.7616504245512523+0.4646804407115541j)
6.6943501350135,(-0.7615880915719931+0.4647190413240209j)
6.69435213521352,(-0.7615257294596973+0.4647576473232676j)
6.69435413541354,(-0.7614633381967011+0.4647962587059359j)
6.69435613561356,(-0.7614009177653394+0.4648348754686539j)
6.694358135813581,(-0.7613384681480156+0.4648734976079907j)
6.6943601360136,(-0.7612759893269708+0.4649121251206016j)
6.69436213621362,(-0.7612134812844908+0.4649507580030983j)
6.69436413641364,(-0.7611509440028964+0.4649893962520557j)
6.69436613661366,(-0.7610883774644144+0.4650280398640913j)
6.69436813681368,(-0.761025781651387+0.4650666888357357j)
6.694370137013699,(-0.7609631565459808+0.4651053431636125j)
6.69437213721372,(-0.7609005021305021+0.4651440028442439j)
6.69437413741374,(-0.7608378183871047+0.4651826678742306j)
6.69437613761376,(-0.7607751052980699+0.4652213382500791j)
6.694378137813781,(-0.7607123628455028+0.4652600139683891j)
6.694380138013801,(-0.7606495910116953+0.4652986950256296j)
6.694382138213821,(-0.7605867897787512+0.4653373814183698j)
6.694384138413841,(-0.7605239591288785+0.4653760731430994j)
6.694386138613861,(-0.7604610990441797+0.4654147701963577j)
6.69438813881388,(-0.7603982095068388+0.4654534725746181j)
6.6943901390139,(-0.760335290498944+0.4654921802743966j)
6.69439213921392,(-0.7602723420026076+0.46553089329218j)
6.69439413941394,(-0.7602093639999635+0.4655696116244255j)
6.69439613961396,(-0.7601463564730401+0.4656083352676396j)
6.69439813981398,(-0.76008331940397+0.465647064218249j)
6.694400140014,(-0.7600202527747564+0.4656857984727447j)
6.69440214021402,(-0.7599571565675192+0.4657245380275301j)
6.69440414041404,(-0.7598940307642355+0.4657632828790799j)
6.69440614061406,(-0.7598308753469771+0.4658020330237961j)
6.69440814081408,(-0.7597676902977083+0.4658407884581304j)
6.6944101410141,(-0.7597044755984516+0.4658795491784827j)
6.69441214121412,(-0.759641231231182+0.4659183151812671j)
6.69441414141414,(-0.7595779571779198+0.4659570864628532j)
6.69441614161416,(-0.7595146534205677+0.4659958630196675j)
6.69441814181418,(-0.7594513199411097+0.4660346448480709j)
6.6944201420142,(-0.7593879567214348+0.4660734319444665j)
6.69442214221422,(-0.7593245637435372+0.4661122243051771j)
6.69442414241424,(-0.7592611409892684+0.4661510219265968j)
6.69442614261426,(-0.7591976884405744+0.4661898248050467j)
6.69442814281428,(-0.759134206079317+0.4662286329368829j)
6.6944301430143,(-0.7590706938873452+0.4662674463184534j)
6.69443214321432,(-0.7590071518465195+0.4663062649460838j)
6.69443414341434,(-0.7589435799387582+0.4663450888160479j)
6.69443614361436,(-0.7588799781458375+0.4663839179246907j)
6.69443814381438,(-0.7588163464495794+0.4664227522683131j)
6.6944401440144,(-0.7587526848318289+0.4664615918431861j)
6.69444214421442,(-0.7586889932743001+0.4665004366456444j)
6.69444414441444,(-0.7586252717588835+0.4665392866718991j)
6.69444614461446,(-0.7585615202672916+0.4665781419182543j)
6.69444814481448,(-0.758497738781307+0.4666170023809548j)
6.6944501450145,(-0.7584339272826393+0.4666558680562739j)
6.6944521452145205,(-0.75837008575307+0.4666947389404253j)
6.69445414541454,(-0.7583062141742476+0.4667336150296872j)
6.69445614561456,(-0.7582423125279635+0.4667724963202352j)
6.69445814581458,(-0.7581783807958649+0.4668113828083162j)
6.6944601460146,(-0.7581144189596695+0.4668502744901181j)
6.69446214621462,(-0.7580504270009873+0.4668891713618784j)
6.69446414641464,(-0.7579864049015226+0.4669280734197609j)
6.69446614661466,(-0.7579223526428949+0.4669669806599648j)
6.69446814681468,(-0.7578582702067713+0.467005893078644j)
6.6944701470147,(-0.7577941575747341+0.4670448106719882j)
6.69447214721472,(-0.7577300147284122+0.4670837334361421j)
6.69447414741474,(-0.7576658416493862+0.4671226613672635j)
6.69447614761476,(-0.7576016383191878+0.4671615944615241j)
6.69447814781478,(-0.7575374047194553+0.4672005327150138j)
6.6944801480148,(-0.757473140831731+0.4672394761238656j)
6.69448214821482,(-0.7574088466375555+0.4672784246841964j)
6.69448414841484,(-0.7573445221184208+0.4673173783921358j)
6.69448614861486,(-0.7572801672558304+0.4673563372437917j)
6.69448814881488,(-0.7572157820313704+0.467395301235204j)
6.6944901490149,(-0.757151366426494+0.4674342703624774j)
6.69449214921492,(-0.7570869204226297+0.4674732446217152j)
6.69449414941494,(-0.7570224440013013+0.4675122240089468j)
6.69449614961496,(-0.7569579371438868+0.4675512085202726j)
6.694498149814981,(-0.7568933998319198+0.4675901981516834j)
6.694500150015,(-0.7568288320467532+0.467629192899262j)
6.69450215021502,(-0.7567642337698467+0.4676681927590111j)
6.69450415041504,(-0.7566996049825385+0.4677071977269893j)
6.69450615061506,(-0.7566349456662865+0.4677462077991671j)
6.69450815081508,(-0.7565702558023796+0.4677852229716004j)
6.694510151015099,(-0.7565055353722611+0.4678242432402353j)
6.69451215121512,(-0.756440784357218+0.4678632686010958j)
6.69451415141514,(-0.7563760027386438+0.4679022990501246j)
6.69451615161516,(-0.7563111904977864+0.4679413345833361j)
6.69451815181518,(-0.7562463476159901+0.4679803751966702j)
6.6945201520152,(-0.7561814740745492+0.4680194208860798j)
6.69452215221522,(-0.7561165698547695+0.4680584716474945j)
6.69452415241524,(-0.7560516349378703+0.468097527476879j)
6.69452615261526,(-0.7559866693051441+0.4681365883701387j)
6.69452815281528,(-0.7559216729378321+0.4681756543231903j)
6.694530153015301,(-0.7558566458170914+0.4682147253319876j)
6.694532153215321,(-0.7557915879242346+0.4682538013923722j)
